PDAcroForm,SimplexTableau,BundleRevisionImpl,PolygonsSet,PolyhedronsSet,MathUtils,ArgumentMatchingTool,Invocation,ResourceUser,ClassUtils,ReturnsEmptyValues,BisectionSolver,Node,PDICCBased,ClassUtilsTest,Pointers,PDAcroFrom2995,DefaultIntervalCategoryDataset,DETECT_CYCLE_TEST,Matchers,DETECT_CYCLE,CategoryPlot,LocaleUtils,DatasetUtilities,Hello,CollatingIterator,SubLine-b,ExceptionClient,TypeCheck,REVERSE_LINKED_LIST,StringUtils,ExceptionThrower,XYPlot,SubLine,Resource,ContentDispositionFilter,StrBuilder,Resources,RuntimeNullPointer,NullReferenceException,REVERSE_LINKED_LIST_TEST,FilterListIterator
1.0,0.6723797004158002,0.7056797822070927,0.6319867780469856,0.596579298713563,0.6337128872371351,0.6422487886653683,0.7317299924517325,0.6856436019179325,0.6115323043905395,0.5616631408169213,0.6182993928769965,0.6245777624691395,0.723989452529968,0.5648789698424246,0.5506886516289643,0.9137381455736352,0.549168301739712,0.6246414126198627,0.7290409702907418,0.5980200446301105,0.5689713570493063,0.6038912533285813,0.5841406610867024,0.6101211444529956,0.6720950621215298,0.6554777326098687,0.5538740971386051,0.5706970259478304,0.5957060578648826,0.5644963713185778,0.49780650942896343,0.49276803757450094,0.5909121833314558,0.6097065530065077,0.6275933539313403,0.6341402005695624,0.7149129705993947,0.5336734025091571,0.4616148867369384,0.6313787994596679,0.6210816130581471
0.6723797004158002,1.0,0.6898814594403668,0.6190634591065655,0.568801925650158,0.5604743842492883,0.5985592105509355,0.6822031678921507,0.5327431864865467,0.501290988818636,0.5838687569697856,0.6201329155781758,0.5945711944515271,0.6843117048115746,0.6014539943522561,0.4890727611490685,0.6968294880682029,0.7060986276435192,0.5705607654899121,0.6712840929252348,0.6168578110089729,0.525488319182566,0.5377391964813747,0.6973100277676282,0.637924294551437,0.6048132156722573,0.5705029389658168,0.5157567794167601,0.5073391170479137,0.6160834659191183,0.5587449928328042,0.48563625395241683,0.5477895671285856,0.583466621542909,0.5882934352744358,0.5892412443612837,0.6068403391956966,0.6342673861808987,0.516832051620347,0.5493907956870803,0.590317058055747,0.624463479126595
0.7056797822070927,0.6898814594403668,1.0,0.5902119514828058,0.6287496469566543,0.6199904197836886,0.5946606288548872,0.6806740482952294,0.6304831000308184,0.5730683293170166,0.56628884740022,0.5579130171685329,0.5942743384570065,0.6653040842085896,0.5965481137525759,0.5268509035056633,0.6803352091386333,0.6727802411579911,0.639383598359815,0.7314553156787732,0.6371407561194836,0.5127707346030429,0.5467657395848502,0.555236137721343,0.6427858077434726,0.6362066686266219,0.5355204935106934,0.5765407969499771,0.4781744370534462,0.5971805114212675,0.5702814128119179,0.5909600412318193,0.46209117459327353,0.6066511206475805,0.6174730245649979,0.5881589966081844,0.5701765612412633,0.6974312012987401,0.5544056834601353,0.5138297586153368,0.6280624911832839,0.6471280274909522
0.6319867780469856,0.6190634591065655,0.5902119514828058,1.0,0.5455902936599611,0.6713680202336292,0.5613749158018182,0.6515853438055521,0.5161596002862742,0.5699994869738874,0.6277422874357749,0.5745944377038495,0.5187732154004051,0.6946454988326373,0.5092529107259559,0.504089988905692,0.6726834524888852,0.5916676927102676,0.5454677710623241,0.6615123450050403,0.5112212243398565,0.5928702893493011,0.6104265375451337,0.5748448363916163,0.5639688250349089,0.6434337524106666,0.5516482619288962,0.5069592090108507,0.5730662671256793,0.5129288596037234,0.5967110360213954,0.49627165980963506,0.630061601578384,0.6727835480075774,0.5363865610111679,0.5626603213288139,0.5447888061184104,0.5728383664036393,0.5393431076159888,0.4833799353857443,0.5174837461624754,0.580716339242277
0.596579298713563,0.568801925650158,0.6287496469566543,0.5455902936599611,1.0,0.6193095449194791,0.535630330045596,0.5488236112468462,0.6015483817263144,0.499600832906979,0.5737294233218552,0.5277830796401832,0.5329141057806106,0.6018611801012242,0.5400789965275509,0.47633559115009827,0.5851411649415759,0.5271632305624092,0.5984568117890791,0.6373494526152093,0.5083757593478216,0.5076914578366263,0.5419865701299699,0.5155552478393834,0.6417692825112593,0.57774742051696,0.5452476412885354,0.5397179988355342,0.5945377485184832,0.48111204541750097,0.5500027267114453,0.512086002472349,0.503670999790894,0.6370578440869336,0.5867686299305874,0.6535776352709639,0.5627500608339892,0.578164455412544,0.5502715933749277,0.5623224333429248,0.5224986643334705,0.6519996584841603
0.6337128872371351,0.5604743842492883,0.6199904197836886,0.6713680202336292,0.6193095449194791,1.0,0.566634112410079,0.606034114989009,0.537736153429762,0.5718414495245089,0.5372745263798138,0.6672084377016155,0.5614722049548536,0.6954514869210726,0.5164997688569113,0.5696138630593699,0.6098944650681171,0.5263051991192352,0.6143181006297075,0.7058296427583526,0.5529802491485201,0.48949007038835657,0.6367686483716898,0.5575226120869126,0.5712730971389922,0.5056872861001334,0.5679851716053934,0.4813954705316865,0.5219910648184031,0.5920608037108246,0.5941889174097006,0.5230723440158207,0.49952855776690264,0.6165879200808229,0.5475037343631255,0.6001331252490509,0.588543696903397,0.5744491209548407,0.506086354860849,0.4965100403890065,0.5900244708962974,0.5382917094683175
0.6422487886653683,0.5985592105509355,0.5946606288548872,0.5613749158018182,0.535630330045596,0.566634112410079,1.0,0.6146378640182161,0.6776764658575198,0.6393297706119431,0.6385310377384946,0.5971723335426258,0.5933994044250314,0.7112591250205441,0.6199062405371203,0.7246724895790104,0.6683427384242704,0.6571797739432439,0.697939664882645,0.5952438839563247,0.6858020430945213,0.6226054851982514,0.7129812004200081,0.5984927140823257,0.6583184494920418,0.6199908264307273,0.6328314046419572,0.6082846679538597,0.4962821628088653,0.660150391741851,0.6315419687423299,0.5870716201270506,0.5413520712090584,0.5557600700312771,0.5330723495345191,0.6448737142448754,0.5443033516377934,0.6645865800859112,0.6610597978102578,0.5210904482170637,0.6934020596914254,0.6200236880638289
0.7317299924517325,0.6822031678921507,0.6806740482952294,0.6515853438055521,0.5488236112468462,0.606034114989009,0.6146378640182161,1.0,0.645997715562446,0.6048590476198922,0.6064547760287712,0.6158981091706242,0.5945816072538808,0.6827799520188405,0.5540811169998339,0.5896591006943437,0.6834337316719324,0.6085639610811817,0.6492648628619613,0.6663479104787741,0.5926898956604436,0.5516231716759626,0.6473347501618426,0.665869150874572,0.6355984595552651,0.6558806239810149,0.6332620583481438,0.5156617298490535,0.46971715093447974,0.6119260538013479,0.6368938518816086,0.5199383700786495,0.5118261499835709,0.690373286812189,0.5415259852229397,0.7306508061479278,0.6530488300835003,0.6757165487791039,0.6185932739204401,0.5077200055622912,0.5989013475335069,0.6288474690775671
0.6856436019179325,0.5327431864865467,0.6304831000308184,0.5161596002862742,0.6015483817263144,0.537736153429762,0.6776764658575198,0.645997715562446,1.0,0.7075671838730196,0.5631677324953817,0.6000643903931682,0.702521175005687,0.642168712423285,0.7418496195452235,0.596799054045593,0.6674138610663162,0.5944075841520986,0.7329337506099411,0.5744136050203871,0.702234941207274,0.5485909748019371,0.6313000683693981,0.5642903840426822,0.6577448335060189,0.6722344082566867,0.6980026638787908,0.7365351393193834,0.5497877220638283,0.6482626958120161,0.5888233230057903,0.6391978627085514,0.5075046041997472,0.6252927340998395,0.7360952249315035,0.6907749143055835,0.5372861460464408,0.7741807896670205,0.6677392414678012,0.5269510255169709,0.7697927047189331,0.6188227140998315
0.6115323043905395,0.501290988818636,0.5730683293170166,0.5699994869738874,0.499600832906979,0.5718414495245089,0.6393297706119431,0.6048590476198922,0.7075671838730196,1.0,0.5633721986685539,0.5688899602915848,0.5877430328797617,0.6370649952974367,0.625494397919723,0.5656362639232806,0.6092753684353436,0.6066808676306669,0.7068578886469307,0.5606161574982681,0.6909172441573149,0.5383998174881756,0.6330558314702525,0.469454338510616,0.5852546745002969,0.6636613341817232,0.5321119726554125,0.5768518947397795,0.518046896936217,0.6521408471613971,0.6236662541950315,0.5769576974973016,0.4924697686363506,0.5456537677459746,0.5827936575756721,0.6320560695620913,0.5419779015142471,0.6216236755950324,0.6551928629141373,0.555852675980967,0.6888200384309175,0.6415178566456946
